,ΙΣΧΥΣ (MW)_count,ΙΣΧΥΣ (MW)_sum,ΙΣΧΥΣ (MW)_mean,ΙΣΧΥΣ (MW)_min,ΙΣΧΥΣ (MW)_max,RSI_mean,RSI_min,RSI_max,RSI_ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ_mean,RSI_ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ_min,RSI_ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ_max,RSI_ΔΗΜΟΣ _mean,RSI_ΔΗΜΟΣ _min,RSI_ΔΗΜΟΣ _max,RSI_ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ_mean,RSI_ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ_min,RSI_ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ_max,RSI_ΘΕΣΗ_mean,RSI_ΘΕΣΗ_min,RSI_ΘΕΣΗ_max
2008-10-31,87.0,168.995,1.942471264367816,0.165,6.0,2.219786290540301,0.6050499119201409,2.893716970052848,1.9131947702137049,0.7310139406957076,2.893716970052848,1.935699541722125,0.364903999120691,2.893716970052848,2.195847533992304,0.5224761805591711,2.893716970052848,2.3751942251899703,0.7894557673284179,2.893716970052848
2008-11-30,23.0,165.02800000000002,7.175130434782609,1.98,15.3,1.315638345135717,0.8563690686600919,3.709052864983877,2.127354009718142,1.2330924569121,3.217162894937584,4.403999188428188,1.36793893129771,9.01944635094944,4.121863275546549,1.36793893129771,8.176425855513306,5.621490780799142,1.80857310628303,11.242585551330798
2008-12-31,124.0,407.2302,3.2841145161290326,0.3,10.8,1.261299868814644,0.113554180677421,3.709052864983877,2.1261073072938435,0.1201344849652445,9.01944635094944,3.2714476420150187,0.1240133532032352,9.01944635094944,5.113746381251152,0.7448503884939659,9.01944635094944,6.785918029149534,1.80857310628303,9.01944635094944
2009-01-31,14.0,131.6,9.4,9.4,9.4,1.0506293994626057,1.0258783910299256,1.112506920544305,2.936910629978578,2.936910629978578,2.936910629978578,3.236885419406154,3.236885419406154,3.236885419406154,6.0686398287252405,3.1178333065010406,9.01944635094944,9.01944635094944,9.01944635094944,9.01944635094944
2009-02-28,16.0,251.2,15.7,5.0,26.4,2.2243054723598434,0.7412112482139035,7.230080270384453,1.0945205715351132,0.6939302715207789,1.7778983888287134,1.5665226242047654,1.0723222274824706,2.3473832061068705,2.145221553251937,1.8521202184668828,2.893716970052848,3.50291445817642,1.929144646701899,9.993409378960708
2009-03-31,7.0,3.927000000000001,0.561,0.561,0.561,0.7137927033341616,0.614962251201098,0.7533248841873871,5.595114177029652,5.595114177029652,5.595114177029652,6.817849210166505,6.817849210166505,6.817849210166505,9.01944635094944,9.01944635094944,9.01944635094944,9.01944635094944,9.01944635094944,9.01944635094944
2009-04-30,36.0,250.66,6.962777777777777,1.98,13.2,1.184975621869205,0.43022386748087,3.5847133605797983,1.1057132263925509,0.1963259769092707,4.546387591535489,1.8318319430444503,0.3333257684275542,7.509012751508146,4.061133645483584,0.6757838309543103,9.01944635094944,5.596605867277272,1.929144646701899,9.993409378960708
2009-05-31,38.0,389.152,10.240842105263155,0.756,33.0,1.4559916363544476,0.5810780332229943,7.230080270384453,1.7715530597178402,0.6971043379428293,3.707075197454449,2.714600696430617,1.045821911751702,6.726366770199582,4.19211981007457,1.4776427081120924,9.01944635094944,5.496081378301512,1.80857310628303,11.242585551330798
2009-06-30,68.0,1149.101,16.898544117647056,1.98,29.9,3.284643615950739,0.7755146593222076,7.230080270384453,3.2818479805844,0.6971043379428293,5.585119720480937,3.778742265193639,1.3026020160918894,6.619634372623573,7.918264700814331,1.7825080220204803,29.98022813688213,5.178305478636533,0.4133881385789782,14.990114068441065
2009-07-31,35.0,432.469,12.356257142857142,1.473,39.6,0.7379654859463514,0.3562539937992569,0.904179014868094,1.3388865562966552,0.1209851958544525,3.707075197454449,1.7335428298630289,0.2138999134612515,4.066143846739501,2.9716826408256694,0.3892833611309095,6.645907837541691,7.457359554121602,1.607620538918249,13.32454583861428
2009-08-31,19.0,51.633,2.717526315789474,1.971,3.994,0.7629786303994966,0.7412112482139035,0.7755146593222076,0.8337649647298011,0.6939302715207789,1.071214391358089,0.9082123325728028,0.5131462487634717,2.052584995053887,0.8698926597805512,0.1680478943318971,2.052584995053887,1.6492700486573335,0.9578729976918138,2.052584995053887
2009-09-30,65.0,318.211,4.895553846153846,1.66,13.2,1.5593767936030345,0.6112478799334522,7.230080270384453,0.998084970753337,0.366844977839418,1.9004651815371496,1.4130060085150191,0.142788521395053,2.3473832061068705,1.6882020883312066,0.2132555839017025,4.612342790289558,2.9469706550981463,1.094711997362073,11.242585551330798
2009-10-31,23.0,89.3956,3.886765217391305,3.0,4.9,1.5159811661084035,0.5810780332229943,7.230080270384453,1.3126135734515874,0.8223933258328486,1.7778983888287134,1.6568882288279363,0.3311628759143257,3.3311364596535697,1.374890853669667,0.0688366919072949,2.755920923859855,2.622070535682516,2.052584995053887,8.565779467680608
2009-12-31,332.0,1168.8168,3.520532530120482,0.66,33.0,1.1342378761047849,0.5128728623762775,7.230080270384453,1.2356704606451692,0.366844977839418,8.565779467680608,1.6557281945299116,0.1466132139324204,9.01944635094944,1.9555946244382905,0.1865986359139897,9.01944635094944,2.399679850913893,0.6121324359727178,9.993409378960708
2010-01-31,158.0,839.82846,5.31537,1.25,41.4,1.0401228262489397,0.069318446559265,7.230080270384453,1.225644302099848,0.330057557470262,2.052584995053887,1.7437095676933196,0.364903999120691,6.667343142228987,2.2078339576507475,0.5224761805591711,14.06392694063927,6.920110109075383,1.80857310628303,128.58447488584474
2010-02-28,72.0,188.31552,2.615493333333333,1.039,4.95,0.8500295623053061,0.7412112482139035,1.4790093548756784,1.0433648541699674,0.6939302715207789,1.6930690896065663,1.232210143880292,0.615775498516166,2.052584995053887,1.7488041864189916,0.8394732958494618,2.052584995053887,2.052584995053887,2.052584995053887,2.052584995053887
2010-03-31,47.0,101.1818,2.1528042553191487,0.999,4.48,1.1194489256307234,0.5810780332229943,1.5383370284978592,1.1252178928725718,0.2641941082742626,1.7773780683427511,1.4369189375333784,0.1338642388078621,1.9303307163516168,1.7222798758122806,0.3930481905422336,2.052584995053887,2.052584995053887,2.052584995053887,2.052584995053887
2010-04-30,53.0,528.28512,9.967643773584903,1.06,40.8,1.152204684337618,0.3562539937992569,4.45734552747942,2.733691731580256,0.1494407824909921,29.98022813688213,4.571870522697858,0.088521185770518,29.98022813688213,18.523030870108503,0.150648440003955,112.51141552511416,19.61011213325839,2.052584995053887,112.51141552511416
2010-05-31,143.0,1031.72745,7.214877272727273,1.0824,75.6,1.53896052978556,0.5128728623762775,7.230080270384453,1.49755444401748,0.2641941082742626,5.585119720480937,2.139836703819127,0.3168419791022778,9.723317233583394,2.497208264509008,0.6777403285555286,9.723317233583394,3.6778031141348975,0.7139426069752649,29.98022813688213
2010-06-30,147.0,824.661985,5.609945476190476,1.0175,36.75,1.1825551728045238,0.5128728623762775,7.230080270384453,1.7342086071057767,0.366844977839418,14.990114068441065,2.0228314291492517,0.4398396417972613,14.990114068441065,2.237946954887297,1.105238074259785,14.990114068441065,2.267521617107607,1.6423799019218863,8.565779467680608
2010-09-30,664.0,8954.16486,13.485188042168677,0.72,58.0,3.0013565019858337,0.069318446559265,29.98022813688213,1.8867616896525787,0.1395727566893954,19.986818757921416,3.0383612977186574,0.0619639608148361,29.98022813688213,3.416776522099325,0.0442464368509609,29.98022813688213,4.674224027416156,0.2225936130809883,75.0076103500761
2010-10-31,1396.0,16381.149745,11.73434795487106,0.344,71.4,1.568218894246522,0.3562539937992569,29.98022813688213,2.062476339069087,0.0522650036892765,29.98022813688213,3.337158481298152,0.064905801197447,131.76470588235296,3.455967139593384,0.0387280187746016,29.98022813688213,5.568895007861779,0.3192909992306046,320.0
2010-11-30,109.0,2529.97168,23.210749357798168,0.545,255.0,0.9679800951836774,0.3562539937992569,2.893716970052848,1.7438397675515036,0.3142498067025717,7.889533720232139,3.812373399214751,0.4406675588912966,29.98022813688213,3.620011572204114,0.4250657696122827,12.848669201520911,5.494511439564422,1.1574867880211392,29.98022813688213
2010-12-31,162.0,1290.91693,7.968623024691358,0.99,52.0,1.0299010905344854,0.3746778042149352,2.121350046358174,2.2204493036112742,0.1209851958544525,9.01944635094944,2.640738335007794,0.364903999120691,9.01944635094944,7.988731330507103,0.7184047482688602,112.51141552511416,11.399754036843838,0.6841949983512955,129.2590163934426
2011-01-31,96.0,1609.1456,16.761933333333335,0.62,52.2,1.3788514475465312,0.3746778042149352,4.509723175474719,1.903695557994312,0.1339144674269929,9.01944635094944,3.581189022435543,0.707111289674568,16.65568229826785,3.926988249776126,0.3376003131728323,11.530856975723896,4.131184983242672,0.4822861616754746,29.98022813688213
2011-02-28,280.0,6898.98576,24.639234857142856,1.3489,70.0,2.0864996006786947,0.43022386748087,8.735246327652707,3.148322281100602,0.276956409675025,88.39461883408072,3.9258468661614416,0.132284204345273,88.39461883408072,9.47036892821447,0.1564171335163701,176.78923766816143,24.65230690385069,1.929144646701899,280.0
2011-03-31,149.0,1774.0394,11.906304697986576,1.0,36.3,1.0865932246557202,0.069318446559265,7.230080270384453,6.714130562386167,0.0815418716324989,129.2590163934426,7.131958290831256,0.1914959759593796,129.2590163934426,8.246822019544167,0.0714498017296999,129.2590163934426,19.561704834106468,1.105238074259785,176.78923766816143
2011-04-30,98.0,386.9992,3.948971428571429,1.3,32.0,4.884668858536285,0.6112478799334522,8.01063699670553,20.39464411099252,0.6983056980270007,64.6295081967213,36.229212046920345,0.4376835651217846,61.607265007666,46.78713232401663,0.5516798540028811,129.2590163934426,75.58136626265497,0.7819371409729091,129.2590163934426
2011-05-31,58.0,608.6099,10.493274137931037,1.80495,36.0,3.566674560326453,0.43022386748087,8.01063699670553,13.454504431165203,0.2952772418421273,32.02151676534468,25.893536179653054,0.4642326689924355,61.607265007666,40.1403033409654,0.4822861616754746,94.43581106370236,57.08607869505328,2.052584995053887,129.2590163934426
2011-06-30,135.0,1558.5401975,11.544742203703704,0.819,52.0,2.9074166310663148,0.3746778042149352,19.27300380228137,8.472063357515662,0.4874833843395468,32.02151676534468,16.053313066991773,0.8598666871171687,61.607265007666,21.36523333863901,1.3021726365237816,94.43581106370236,40.84056373433028,1.835040029789611,176.78923766816143
2011-07-31,247.0,5995.24339,24.272240445344128,1.15345,330.0,4.595140362720997,0.6050499119201409,358.4,8.4022775942518,0.2571667424834133,162.23868312757202,15.821212101594933,0.0619639608148361,453.14942528735634,17.087301500332618,0.0594599377408119,486.7160493827161,35.21259586148248,1.446858485026424,1877.3333333333333
2011-08-31,103.0,1935.26,18.78893203883495,0.75,70.0,2.444220489090921,0.6112478799334522,8.01063699670553,6.846644305741647,0.542571931884909,32.02151676534468,13.447709862140258,1.1781653783268946,61.607265007666,14.957183863736988,0.2143494051890998,94.43581106370236,25.417681226544445,2.052584995053887,129.2590163934426
2011-09-30,296.0,4187.3051525,14.14630119087838,0.84,317.4,1.4706723354566138,0.3746778042149352,8.01063699670553,2.874821108795002,0.2802109542695495,32.02151676534468,6.884856349518929,0.0662124191952866,61.607265007666,12.62838769694168,0.1578911534656835,128.58447488584474,26.647183252546967,2.052584995053887,320.0
2011-10-31,153.0,997.494305,6.519570620915032,1.3,38.4,3.028319524969358,0.3746778042149352,8.01063699670553,11.473829630231297,0.1339144674269929,32.02151676534468,22.113195199484714,0.2830041046506453,128.58447488584474,32.39620446458426,0.7269571857482515,128.58447488584474,49.24588083444209,1.1686164686751883,176.78923766816143
2011-11-30,216.0,2046.68516,9.47539425925926,0.66,42.0,2.039019552304625,0.3746778042149352,8.01063699670553,5.11388209960357,0.559311900745242,32.02151676534468,8.630705014758489,0.1660329409046716,61.607265007666,12.740500535448712,0.4600621540638022,94.43581106370236,11.054325918842215,0.4133881385789782,129.2590163934426
2011-12-31,202.0,2861.72028,14.16693207920792,0.475,36.0,1.9231752849691324,0.3562539937992569,7.230080270384453,1.8304767337403007,0.0522650036892765,9.01944635094944,3.742980289464448,0.1099519369323305,40.30259660601104,5.382396986468299,0.1771663451052764,47.37322758952175,5.69647844424466,0.761504465803381,52.94654848240666
2012-01-31,68.0,872.73722,12.83437088235294,1.5,50.0,1.068108135668134,0.5810780332229943,1.5934034865332574,1.3505187960503326,0.6939302715207789,1.9004651815371496,2.0350194305185174,0.7948736010257699,2.893716970052848,2.065088150795425,1.07516356883775,2.893716970052848,2.178214780398673,1.3504012526913292,2.893716970052848
2012-02-29,72.0,1140.8564,15.845227777777776,1.0948,105.6,1.099094433416253,0.43022386748087,7.230080270384453,1.035412421663531,0.2012398835152663,1.6930690896065663,1.740349947689525,0.5403094060762881,3.3311364596535697,7.431658826333045,0.5131763067290608,176.78923766816143,8.470757980841372,1.446858485026424,176.78923766816143
2012-03-31,277.0,4063.59447,14.670016137184115,2.0,48.0,1.1881831670303002,0.3746778042149352,2.893716970052848,1.4839344639875771,0.1339144674269929,5.595114177029652,1.7459631002097644,0.1914959759593796,4.538447526910864,2.0831585647427358,0.282613546969068,9.066114752213409,3.656814041525396,2.052584995053887,176.78923766816143
2012-04-30,54.0,871.09036,16.131302962962963,1.3,32.75,1.0466230441539734,0.43022386748087,1.5934034865332574,1.1560499215300002,0.5199551192455182,1.7778983888287134,1.7296698909692187,0.5131462487634717,2.893716970052848,1.834777843430153,0.450567437938658,2.893716970052848,2.535457054775512,2.052584995053887,2.893716970052848
2012-05-31,62.0,2870.054,46.2911935483871,1.65,348.0,2.0389823822447,0.43022386748087,8.735246327652707,1.8165752608035064,0.1205715404188686,10.263501524338023,2.8196949298901948,0.2066940692894891,12.848669201520911,4.217748359626219,0.526130358191427,17.988136882129275,13.91192910571955,1.1574867880211392,176.78923766816143
2012-06-30,58.0,2943.11656,50.74338896551724,6.83136,498.15,14.214934119667632,0.7412112482139035,358.4,12.810440502543727,0.6939302715207789,215.43169398907105,24.85341529585673,0.7389305982193991,438.0444444444444,37.09444939798369,0.3538939646644632,657.0666666666667,72.75996676851838,0.9329931795699484,1546.0392156862745
2012-07-31,102.0,1926.114,18.88347058823529,2.313,59.976,1.077671630287621,0.6112478799334522,2.893716970052848,1.1815182701610938,0.559311900745242,2.1213338690237045,1.6315022147873846,0.7389305982193991,2.893716970052848,2.010311420582093,1.4368094965377205,2.7008025053826583,2.357701495788804,2.052584995053887,2.893716970052848
2012-08-31,6.0,222.0,37.0,36.0,37.5,0.3746778042149352,0.3746778042149352,0.3746778042149352,0.6636965527644147,0.6636965527644147,0.6636965527644147,1.0288771449076792,1.0288771449076792,1.0288771449076792,2.2798982188295165,1.052260716382854,2.893716970052848,2.893716970052848,2.893716970052848,2.893716970052848
2012-09-30,17.0,873.4,51.37647058823529,16.1,216.0,6.896324783423517,1.5929050154899065,80.29327902240324,2.475797304067884,0.3350439402714476,16.317880794701985,3.7615931020824394,0.5019520692628666,30.00304414003044,6.3430013341111655,0.7312250765093202,60.09756097560975,776.1449334407959,1.929144646701899,13141.333333333332
2012-10-31,14.0,380.1,27.15,20.7,33.6,1.9597777714378068,1.2965737951356957,4.45734552747942,2.2144181823551663,0.6835882637074101,2.4695565021297923,2.5580511921065847,1.292679820164072,2.7689464207636703,2.849653671631439,2.4114308083773737,4.996704689480354,3.408734370728972,2.0669406928948915,8.565779467680608
2012-11-30,32.0,637.25,19.9140625,3.0,46.2,1.379625073429685,0.43022386748087,4.45734552747942,2.0741122073327696,0.5199551192455182,14.990114068441065,1.9216173767572768,0.2830041046506453,8.565779467680608,2.6292968184867047,0.3945977686435701,8.565779467680608,3.197598512131354,2.170287727539636,7.495057034220532
2012-12-31,14.0,499.2,35.65714285714286,24.0,50.0,1.1843805119352382,0.43022386748087,2.893716970052848,1.3166007407260472,0.5199551192455182,2.893716970052848,1.401881046965875,0.2830041046506453,2.893716970052848,2.893716970052848,2.893716970052848,2.893716970052848,2.893716970052848,2.893716970052848,2.893716970052848
2013-03-31,8.0,24.0,3.0,3.0,3.0,1.5093735548985,1.486525721223639,1.547453277689935,2.191230134413308,1.7630839658656172,2.4481178355419217,6.241352213133216,4.347276336102331,7.377797739351747,54.38892642873231,37.88340807174888,64.29223744292237,95.18062125028156,66.29596412556054,112.51141552511416
2013-04-30,4.0,6.32,1.58,0.66,2.5,1.810077840897411,1.112506920544305,2.507648761250517,26.812533620317907,3.113856478303973,50.51121076233184,92.90434200955544,9.01944635094944,176.78923766816143,92.90434200955544,9.01944635094944,176.78923766816143,92.90434200955544,9.01944635094944,176.78923766816143
2013-06-30,7.0,71.75,10.25,10.0,10.35,1.4659059210523877,1.2965737951356957,1.5929050154899065,2.4695565021297923,2.4695565021297923,2.4695565021297923,2.7689464207636703,2.7689464207636703,2.7689464207636703,2.81756652347251,2.81756652347251,2.81756652347251,2.893716970052848,2.893716970052848,2.893716970052848
2013-07-31,41.0,163.2,3.980487804878048,2.0,10.3,2.3747459759571337,0.8972526779812241,2.893716970052848,2.563140345647165,0.8616453986031347,2.893716970052848,2.7433385279418565,1.8602466236054025,2.893716970052848,2.6149419682860358,1.990713092873236,2.893716970052848,2.7938417870091463,2.0747404690944946,2.893716970052848
2013-08-31,27.0,406.0,15.037037037037036,2.0,36.0,1.4020435668651503,0.8972526779812241,1.5929050154899065,1.2234818199752366,0.8616453986031347,1.626518065120765,2.274624172580101,1.8602466236054025,2.5503946176736965,2.5403298936365277,1.990713092873236,2.893716970052848,2.377789349415448,1.7099236641221376,2.893716970052848
2013-09-30,10.0,243.2,24.32,20.0,26.0,1.312525331492556,0.6355034260344702,1.5929050154899065,2.087507581852882,0.559311900745242,2.4695565021297923,2.3747657407887397,0.7980430208890142,2.7689464207636703,2.6591735945854067,2.0256018790369934,2.81756652347251,2.6456840869054608,1.653552554315913,2.893716970052848
2013-11-30,18.0,199.2,11.066666666666668,0.15,19.8,0.6630621802868941,0.6112478799334522,0.7533248841873871,2.797446245760536,0.559311900745242,5.595114177029652,3.2767867458856283,0.7980430208890142,6.817849210166505,3.908878455621398,2.893716970052848,5.177830312582086,5.616263361562444,2.893716970052848,9.01944635094944
2013-12-31,8.0,313.20000000000005,39.150000000000006,39.0,39.2,0.6355034260344702,0.6355034260344702,0.6355034260344702,0.559311900745242,0.559311900745242,0.559311900745242,1.5145173350456451,0.1353177000384425,2.893716970052848,2.893716970052848,2.893716970052848,2.893716970052848,2.411430808377373,1.929144646701899,2.893716970052848
2014-01-31,5.0,1.02,0.204,0.204,0.204,3.5847133605797987,3.5847133605797983,3.5847133605797983,1.8790513231144663,1.8790513231144663,1.8790513231144663,3.758102646228933,3.758102646228933,3.758102646228933,9.01944635094944,9.01944635094944,9.01944635094944,9.01944635094944,9.01944635094944,9.01944635094944
2014-02-28,27.0,331.7,12.285185185185185,1.45,25.3,1.3775254207304826,0.9389965420499772,1.6107573594819915,2.5405057598976675,1.7778983888287134,3.617173796995348,3.1522684070643883,1.2641986098403637,6.20086936627774,3.2364087706772584,1.3839515943731011,6.559597346145047,4.481869031766779,2.893716970052848,9.01944635094944
2014-03-31,26.0,462.6,17.792307692307695,6.0,27.6,1.5273632619922075,1.2965737951356957,1.6107573594819915,2.230136385987111,1.7778983888287134,2.4695565021297923,2.2480721785209874,1.2641986098403637,2.7689464207636703,2.4035374178425863,1.4776427081120924,2.893716970052848,2.893716970052848,2.893716970052848,2.893716970052848
2014-04-30,27.0,196.695,7.285,0.625,32.0,1.2982220206424755,0.6355034260344702,1.6107573594819915,2.475067074440286,0.6983056980270007,4.04038546942984,3.002279880433849,1.267124511731216,6.499306929360626,3.6627700658616,0.1377960461929927,7.97587404588091,4.481869031766779,2.893716970052848,9.01944635094944
2014-05-31,12.0,142.25,11.854166666666666,2.5,16.4,1.42004513694995,1.2965737951356957,1.5929050154899065,2.506223832499318,1.626518065120765,2.893716970052848,2.8729218785046515,2.7689464207636703,2.893716970052848,2.8672903310569318,2.735157136077349,2.893716970052848,2.1146393242693886,1.558155291566918,2.893716970052848
2014-06-30,33.0,1009.2,30.581818181818186,14.4,43.2,1.8034198361847136,0.3746778042149352,4.45734552747942,3.343202483193324,0.2802109542695495,13.32454583861428,3.4100569664929505,0.5534233705226071,13.32454583861428,3.427028046090396,0.5246242598378255,13.32454583861428,3.4701383234134235,0.7790776457834591,13.32454583861428
2014-07-31,59.0,753.665,12.773983050847455,0.37,51.2,1.8059057987140013,0.904179014868094,4.45734552747942,2.4796240795020688,1.446858485026424,14.990114068441065,2.4167065638974705,1.267124511731216,9.993409378960708,3.5922498299733907,1.336839116724558,9.993409378960708,3.92919121096849,1.929144646701899,9.993409378960708
2014-08-31,22.0,59.64,2.710909090909091,2.08,3.0,1.9934692135934016,1.2965737951356957,3.5847133605797983,2.34517216610882,1.626518065120765,4.546387591535489,2.3523392537628207,1.267124511731216,3.2212308396248,2.6096586317222075,1.9829988431165435,2.893716970052848,4.285928192983892,2.893716970052848,9.01944635094944
2014-09-30,23.0,599.4,26.06086956521739,8.4,39.2,0.8477595709257298,0.43022386748087,1.1705590207400638,1.0055771207447877,0.5199551192455182,1.3252528833689716,1.5702956005204076,1.1079336379685378,1.983596310116872,2.176733105680345,1.0614248722120077,2.893716970052848,2.670256671911193,2.159490276158842,2.893716970052848
2014-10-31,64.0,1342.6,20.978125,0.8,52.5,1.4835775570341216,0.9389965420499772,1.5934034865332574,2.212825964144008,0.6799468791500665,2.893716970052848,2.4025549858672504,1.267124511731216,3.710144927536232,2.651444516501346,1.585136335576735,5.5695415695415695,5.851975307854,1.627715795654727,103.8840579710145
2014-11-30,54.0,638.58,11.825555555555557,0.2,48.0,1.4612745088942096,0.614962251201098,3.5847133605797983,2.6581951887060336,1.2330924569121,5.821916875362013,3.810482587560384,0.9472705776406184,9.01944635094944,4.456491931243367,1.8836459522042124,9.01944635094944,4.503925132767439,2.0899067005937235,9.01944635094944
2014-12-31,68.0,1322.30175,19.44561397058824,0.49695,84.0,1.264915667304349,0.614962251201098,1.5934034865332574,2.5249495394090657,0.7326645094389125,5.595114177029652,3.2065821945819657,0.679394419055886,9.01944635094944,3.292127799782747,1.052260716382854,6.133223518645619,4.054026240148453,2.036319349296449,9.01944635094944
2015-01-31,7.0,16.45,2.35,2.35,2.35,0.9216632443577748,0.7747288559475787,0.9804369997218532,1.3102725029053786,1.3102725029053786,1.3102725029053786,0.8885272024228662,0.8885272024228662,0.8885272024228662,1.1523651650652933,1.1523651650652935,1.1523651650652935,2.893716970052848,2.893716970052848,2.893716970052848
2015-02-28,54.0,560.3,10.375925925925925,0.998,16.95,1.21196002070551,0.5810780332229943,3.709052864983877,1.6787326009596872,0.6939302715207789,4.988134012482962,1.712139410405263,0.3887112461764866,7.2104346151995,1.885653853497638,0.5851260393140039,6.66227291930714,3.0549955383679737,1.80857310628303,11.242585551330798
2015-04-30,81.0,1431.49,17.672716049382718,0.18,108.0,1.68366843625299,0.7747288559475787,4.45734552747942,2.8068625950824617,0.3350439402714476,7.994727503168567,2.736124596188142,0.1873764258555133,8.462161167668343,4.2413634853454445,1.446858485026424,14.990114068441065,5.875390617525992,1.6398993365362615,29.98022813688213
2015-05-31,6.0,90.0,15.0,15.0,15.0,1.494127942038503,1.2965737951356957,1.5929050154899065,2.4695565021297923,2.4695565021297923,2.4695565021297923,2.7689464207636703,2.7689464207636703,2.7689464207636703,2.893716970052848,2.893716970052848,2.893716970052848,2.893716970052848,2.893716970052848,2.893716970052848
2015-09-30,38.0,103.79,2.7313157894736846,1.51,4.7,1.513452038354944,0.9389965420499772,2.121350046358174,1.629995581299794,1.1534198681510532,1.7778983888287134,1.60385668886073,1.267124511731216,2.824510830955219,2.206595484360867,1.585136335576735,4.209074963776405,4.344547612896778,2.893716970052848,9.01944635094944
2015-10-31,21.0,479.5,22.83333333333333,18.0,25.5,1.7902621606464026,0.9804369997218532,4.034965581374873,2.54875593626868,0.7326645094389125,6.098003629764066,5.340516295712517,0.7927768505298719,29.98022813688213,10.30800415932903,1.0213118717833582,33.43283582089552,125.69235064705884,2.0669406928948915,448.0
2015-11-30,17.0,68.89,4.052352941176471,1.2,20.045,1.8143292909843016,1.1705590207400638,3.709052864983877,1.7145281952413816,0.7201190943713296,3.5330235178143923,8.361116899681676,1.3779604619299275,19.150879238317305,23.569695063040985,1.411569253684316,64.29223744292237,46.32567365513626,0.4105169990107773,128.58447488584474
